ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
EI0675  ,ATLAS3_J003320.9-433719C,00:33:20.92,-43:37:19.4,8.337179,-43.622055,0.78,1.21,0.016,1.04,1.474,0.12,0.018,0.216,0.019,0.216,0.019,0.125,0.019,0.224,0.02,0.224,0.02,8.6,1.7,E,-999.0,-999.0,ELAIS-S1,EI0675*SWIRE3_J003320.68-433716.6*m1*C0  ,-----------------------------------------------------,4,1,1,EI0675  ,SWIRE3_J003320.68-433716.6,252597,SWIRE3_J003320.68-433716.6,8.33617,-43.62129,0.0117,0.0104,23,90.63,1.4,128.07,1.97,0.15,CA2,1,88.92,1.64,104.36,2.15,0.78,CA0,0,78.8,5.77,83.0,7.28,0.01,CA0,0,127.84,5.55,109.28,6.45,0.62,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,22.656,0.012,21.343,0.009,20.44,0.004,21.832,20.436,19.475,0.63,0.34,0.87,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971130892,8.336067,-43.62131,21.960646,20.559269,20.092434,19.803988,0.0057,0.0017,0.0017,0.0017,2971130892,2971130892,S729                          ,8.336166666666667,-43.62131111111111,0.2874,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0681  ,ATLAS3_J003322.1-440810C,00:33:22.17,-44:08:10.8,8.342361,-44.136327,0.96,1.48,0.017,1.04,1.467,0.101,0.018,0.101,0.018,0.101,0.018,0.104,0.019,0.104,0.019,0.104,0.019,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0681*SWIRE3_J003322.21-440812.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI0681  ,SWIRE3_J003322.21-440812.4,224865,SWIRE3_J003322.21-440812.4,8.34255,-44.13678,0.0112,0.0111,22,110.36,1.24,118.04,1.26,0.18,CA2,0,83.96,1.31,96.38,1.75,0.07,CA0,0,102.54,4.85,121.01,7.58,0.0,CA0,0,93.29,4.63,114.84,7.08,0.42,CA0,0,560.56,25.3,539.84,30.48,0.31,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970680996,8.342484,-44.13674,22.380056,21.191973,20.730228,20.403513,0.0117,0.0049,0.0044,0.0043,2970680996,2970680996,SVA1_COADD-2970680996         ,8.3425,-44.13675,0.57954,-9.999,4.0,DES_AAOmega         ,                              ,9,18700,4
EI0684  ,ATLAS3_J003322.3-432634C,00:33:22.39,-43:26:34.1,8.343286,-43.442795,0.32,0.5,0.017,1.04,1.476,0.355,0.025,0.355,0.025,0.355,0.025,0.369,0.026,0.369,0.026,0.369,0.026,-999.0,-999.0,P,-0.924,0.594,ELAIS-S1,EI0684*SWIRE3_J003322.35-432633.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0684  ,SWIRE3_J003322.35-432633.1,247906,SWIRE3_J003322.35-432633.1,8.34316,-43.44254,0.00752,0.00673,23,189.11,1.59,201.54,1.57,0.78,CA0,1,191.66,1.96,198.64,1.99,0.83,CA0,0,278.71,5.77,269.53,6.48,0.81,CA0,0,899.08,6.69,881.4,8.29,0.91,CA0,-1,14145.21,34.57,12659.44,48.28,0.86,CA0,-1,21.489,0.003,20.078,0.002,19.479,0.001,20.629,19.307,18.724,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971150788,8.343112,-43.442528,20.870203,19.84078,19.520063,19.269125,0.0033,0.0012,0.0014,0.0014,2971150788,2971150788,S890                          ,8.343166666666667,-43.44253888888888,0.3158,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0690  ,ATLAS3_J003323.4-425658C,00:33:23.41,-42:56:58.5,8.347555,-42.949573,0.81,1.25,0.03,1.05,1.457,0.214,0.033,0.214,0.033,0.214,0.033,0.22,0.034,0.22,0.034,0.22,0.034,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0690*SWIRE3_J003323.43-425657.1*m1*C0  ,-----------------------------------------------------,2,1,1,EI0690  ,SWIRE3_J003323.43-425657.1,236122,SWIRE3_J003323.43-425657.1,8.34766,-42.94921,0.00986,0.0105,23,98.25,1.47,105.75,1.47,0.53,CA3,0,105.94,1.55,111.42,1.71,0.24,CA3,0,93.75,5.92,143.25,9.28,0.0,CA1,0,290.69,5.06,313.61,8.0,0.15,CA3,0,1504.06,32.38,1631.42,49.0,0.03,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971208570,8.34755,-42.949158,23.323353,21.878176,21.36359,20.951649,0.0259,0.0067,0.0067,0.0066,2971208570,2971208570,SVA1_COADD-2971208570         ,8.34754166666667,-42.9491666666667,0.44159,-9.999,4.0,DES_AAOmega         ,//                            ,7,15000,4
EI0698  ,ATLAS3_J003324.0-434504C,00:33:24.04,-43:45:04.6,8.350179,-43.751291,0.41,0.63,0.017,1.04,1.473,0.251,0.022,0.251,0.022,0.251,0.022,0.26,0.022,0.26,0.022,0.26,0.022,-999.0,-999.0,P,-0.644,0.761,ELAIS-S1,EI0698*SWIRE3_J003324.06-434504.7*m1*C0  ,-----------------------------------------------------,1,1,1,EI0698  ,SWIRE3_J003324.06-434504.7,255151,SWIRE3_J003324.06-434504.7,8.35028,-43.75132,0.0122,0.0119,23,123.73,1.61,151.4,1.79,0.34,CA2,1,80.74,1.28,94.68,1.67,0.27,CA0,0,54.84,5.51,47.61,6.0,0.58,CA0,0,46.92,4.47,29.83,3.52,0.08,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,24.056,0.036,22.796,0.029,21.536,0.01,23.45,22.108,20.841,0.29,0.21,0.66,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971115777,8.350109,-43.751301,23.483429,21.724136,20.788965,20.426495,0.0214,0.0046,0.0031,0.003,2971115777,2971115777,0092-01697                    ,8.35027,-43.75134,0.6521888,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
EI0701  ,ATLAS3_J003324.4-433211C,00:33:24.41,-43:32:11.4,8.351691,-43.536489,0.25,0.39,0.017,1.04,1.476,0.503,0.031,0.503,0.031,0.503,0.031,0.522,0.033,0.522,0.033,0.522,0.033,-999.0,-999.0,P,-0.615,0.438,ELAIS-S1,EI0701*SWIRE3_J003324.38-433211.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI0701  ,SWIRE3_J003324.38-433211.5,250060,SWIRE3_J003324.38-433211.5,8.35162,-43.53654,0.00994,0.0111,23,150.62,1.34,176.0,1.39,0.03,CA0,2,107.7,1.35,120.38,1.55,0.03,CA0,0,70.89,4.59,60.44,5.76,0.0,CA0,0,57.57,4.43,28.67,3.65,0.34,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,23.573,0.023,22.211,0.018,20.945,0.006,22.923,21.527,20.282,0.15,0.17,0.3,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971140412,8.351668,-43.536595,22.92768,21.185085,20.45337,20.059496,0.0133,0.0029,0.0023,0.0022,2971140412,2971140412,S810                          ,8.351625,-43.53653055555555,0.5287,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0707  ,ATLAS3_J003325.8-434827C,00:33:25.80,-43:48:27.4,8.35749,-43.807608,0.61,0.94,0.017,1.04,1.472,0.165,0.02,0.165,0.02,0.165,0.02,0.171,0.02,0.171,0.02,0.171,0.02,-999.0,-999.0,P,0.152,1.193,ELAIS-S1,EI0707*SWIRE3_J003325.72-434826.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0707  ,SWIRE3_J003325.72-434826.0,216545,SWIRE3_J003325.72-434826.0,8.35717,-43.80724,0.00925,0.00774,22,91.96,1.12,85.61,1.07,0.97,CA0,0,175.57,1.73,165.31,1.65,0.95,CA0,0,319.47,6.58,339.25,8.76,0.64,CA0,0,530.56,5.59,506.6,7.51,0.96,CA0,0,2069.34,33.1,2059.95,47.02,0.93,CA0,0,20.76,0.003,20.532,0.004,20.383,0.004,20.543,20.366,20.196,0.98,0.98,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971108787,8.357033,-43.807258,20.204502,20.198092,20.088451,20.07926,0.0015,0.0013,0.0017,0.0022,2971108787,2971108787,S576                          ,8.357125000000002,-43.807230555555556,1.6907,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0711  ,ATLAS3_J003326.1-434050C,00:33:26.18,-43:40:50.9,8.359071,-43.680812,0.5,0.78,0.017,1.04,1.474,0.204,0.02,0.204,0.02,0.204,0.02,0.212,0.021,0.212,0.021,0.212,0.021,-999.0,-999.0,P,0.493,0.963,ELAIS-S1,EI0711*SWIRE3_J003326.19-434051.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0711  ,SWIRE3_J003326.19-434051.0,253301,SWIRE3_J003326.19-434051.0,8.35914,-43.68084,0.0067,0.0099,23,179.15,1.93,247.79,2.1,0.03,CA0,2,179.41,2.19,237.89,2.53,0.03,CA0,2,120.25,6.07,161.73,9.64,0.02,CA0,0,794.81,7.83,1030.72,10.69,0.03,CA0,2,1350.22,25.66,1084.87,28.83,0.25,CA0,0,21.397,0.004,20.503,0.004,19.976,0.003,20.118,19.284,18.756,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971124154,8.359166,-43.680914,21.10313,20.247995,19.822023,19.581114,0.0029,0.0014,0.0013,0.0014,2971124154,2971124154,SWIRE4 J003326.18-434051.0    ,8.359083333333333,-43.680833333333325,0.2232,-9.999,-2.0,ATLAS               ,5                             ,-9,-9,2
EI0713  ,ATLAS3_J003327.3-441330C,00:33:27.32,-44:13:30.5,8.363825,-44.225131,0.22,0.34,0.018,1.04,1.471,0.679,0.039,0.679,0.039,0.679,0.039,0.703,0.041,0.703,0.041,0.703,0.041,-999.0,-999.0,P,-1.181,0.353,ELAIS-S1,EI0713*SWIRE3_J003327.31-441331.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI0713  ,SWIRE3_J003327.31-441331.5,329514,SWIRE3_J003327.31-441331.5,8.36382,-44.22542,0.00551,0.00497,32,475.53,2.85,655.76,3.1,0.14,EK0,1,523.4,3.48,603.97,3.45,0.06,CA2,2,414.75,8.21,487.9,10.68,0.03,CA0,0,2399.8,10.94,2572.27,12.37,0.18,CA0,1,4058.98,32.24,3680.88,46.4,0.93,CA0,-1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970674891,8.363695,-44.225402,20.677618,19.48955,18.933565,18.60254,0.0031,0.0012,0.001,0.0009,2970674891,2970674891,S231                          ,8.363750000000001,-44.22539166666667,0.2318,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0714  ,ATLAS3_J003327.4-441658C,00:33:27.43,-44:16:58.5,8.364303,-44.282926,0.76,1.17,0.019,1.04,1.474,0.147,0.021,0.147,0.021,0.147,0.021,0.152,0.022,0.152,0.022,0.152,0.022,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0714*SWIRE3_J003327.46-441700.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0714  ,SWIRE3_J003327.46-441700.2,330809,SWIRE3_J003327.46-441700.2,8.36442,-44.28341,0.00731,0.00684,32,207.78,2.02,223.19,1.96,0.23,CA0,1,222.67,2.34,221.83,2.29,0.9,CA0,0,326.97,7.57,328.99,8.66,0.79,CA0,0,542.36,6.97,480.12,8.27,0.96,CA0,0,2706.3,31.37,2185.9,41.25,0.96,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970668967,8.364349,-44.283394,22.566965,21.154373,20.43034,20.095697,0.0142,0.0048,0.0035,0.0033,2970668967,2970668967,S180                          ,8.364416666666667,-44.283408333333334,0.5592,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0727  ,ATLAS3_J003329.6-434610C,00:33:29.69,-43:46:10.9,8.373696,-43.769683,0.62,0.95,0.017,1.04,1.473,0.164,0.02,0.164,0.02,0.164,0.02,0.169,0.02,0.169,0.02,0.169,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0727*SWIRE3_J003329.76-434610.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0727  ,SWIRE3_J003329.76-434610.2,215137,SWIRE3_J003329.76-434610.2,8.37402,-43.76951,0.00983,0.00914,22,231.85,2.23,444.71,2.83,0.03,EK2,2,158.97,1.74,297.66,2.62,0.03,CA0,2,133.49,6.05,176.43,9.7,0.09,CA2,0,82.67,4.56,90.94,6.06,0.08,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,23.502,0.021,21.944,0.014,20.593,0.005,22.709,21.062,19.767,0.16,0.15,0.09,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971113758,8.374072,-43.769672,22.748623,20.836885,19.96247,19.554153,0.0111,0.0022,0.0015,0.0014,2971113758,2971113758,SVA1_COADD-2971113758         ,8.37408333333333,-43.7696666666667,0.55322,-9.999,4.0,DES_AAOmega         ,//                            ,4,9600,4
EI0731  ,ATLAS3_J003330.7-440548C,00:33:30.71,-44:05:48.1,8.377972,-44.0967,0.47,0.73,0.018,1.04,1.466,0.226,0.022,0.226,0.022,0.226,0.022,0.234,0.022,0.234,0.022,0.234,0.022,-999.0,-999.0,P,-0.796,0.964,ELAIS-S1,EI0731*SWIRE3_J003330.64-440548.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0731  ,SWIRE3_J003330.64-440548.2,222795,SWIRE3_J003330.64-440548.2,8.3777,-44.09674,0.0107,0.0117,22,78.42,1.27,74.24,1.26,0.98,CA0,0,56.54,1.38,52.92,1.57,0.91,CA0,0,56.3,5.29,42.67,5.38,0.14,CA0,0,66.5,5.43,55.36,5.14,0.48,CA0,0,680.12,24.65,796.64,34.02,0.54,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970684775,8.377633,-44.096698,25.23533,23.447758,22.569221,22.034483,0.153,0.0371,0.0233,0.019,2970684775,2970684775,SVA1_COADD-2970684775         ,8.377625,-44.0966944444444,0.72934,-9.999,3.0,DES_AAOmega         ,NES 9 0.72934 2 {} | CLi 9 0.7,17,41400,2
EI0733  ,ATLAS3_J003331.4-441036C,00:33:31.40,-44:10:36.7,8.380831,-44.176858,0.9,1.39,0.017,1.04,1.468,0.111,0.019,0.111,0.019,0.111,0.019,0.115,0.019,0.115,0.019,0.115,0.019,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0733*SWIRE3_J003331.35-441039.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0733  ,SWIRE3_J003331.35-441039.3,224701,SWIRE3_J003331.35-441039.3,8.38066,-44.17759,0.00598,0.00562,22,279.43,2.27,273.15,2.07,0.97,CA3,-1,324.78,2.77,305.54,2.45,0.97,CA2,0,403.65,8.16,407.84,9.87,0.18,CA0,0,606.25,7.01,579.64,8.8,0.88,CA0,-1,2129.6,29.84,1757.27,35.78,0.94,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970678251,8.380584,-44.177579,19.576618,19.591484,19.68197,19.52958,0.0014,0.0013,0.0019,0.002,2970678251,2970678251,SVA1_COADD-2970678251         ,8.38058333333333,-44.1775833333333,0.87634,-9.999,4.0,DES_AAOmega         ,                              ,75,173500,4
EI0736  ,ATLAS3_J003332.2-430526C,00:33:32.26,-43:05:26.0,8.384413,-43.090546,0.6,0.92,0.02,1.03,1.479,0.196,0.023,0.196,0.023,0.196,0.023,0.204,0.024,0.204,0.024,0.204,0.024,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0736*SWIRE3_J003332.27-430526.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0736  ,SWIRE3_J003332.27-430526.3,238314,SWIRE3_J003332.27-430526.3,8.38449,-43.09064,0.00396,0.00396,23,590.6,2.72,586.68,2.4,0.98,CA0,-1,844.16,3.48,803.52,2.98,0.98,CA0,-1,1212.87,9.9,1123.81,9.07,0.58,CA0,1,1770.13,7.83,1684.83,8.89,0.9,CA0,-1,3527.36,31.52,3100.81,42.67,0.96,CA0,0,19.034,0.001,18.572,0.001,18.12,0.001,18.882,18.451,17.998,0.98,0.98,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971194281,8.384498,-43.090601,18.979412,18.512989,18.37841,18.321785,0.0009,0.0005,0.0006,0.0007,2971194281,2971194281,SVA1_COADD-2971194281         ,8.3845,-43.0906111111111,1.1582,-9.999,4.0,DES_AAOmega         ,                              ,85,193450,4
EI0737  ,ATLAS3_J003332.2-442132C,00:33:32.29,-44:21:32.9,8.384558,-44.359152,0.95,1.46,0.021,1.03,1.476,0.127,0.023,0.127,0.023,0.127,0.023,0.132,0.023,0.132,0.023,0.132,0.023,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0737*SWIRE3_J003332.30-442133.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0737  ,SWIRE3_J003332.30-442133.3,331926,SWIRE3_J003332.30-442133.3,8.3846,-44.35927,0.00864,0.00886,32,154.11,1.41,153.01,1.34,0.93,CA0,0,106.41,1.75,102.87,1.97,0.13,CA0,0,102.93,5.15,87.35,5.15,0.16,CA0,0,75.81,5.72,61.09,5.65,0.49,CA0,0,1363.29,29.61,1116.35,34.67,0.88,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970662682,8.38445,-44.359318,22.726515,21.790607,20.996698,20.631031,0.0157,0.0081,0.0058,0.0053,2970662682,2970662682,SVA1_COADD-2970662682         ,8.38445833333333,-44.3593055555556,0.83657,-9.999,4.0,DES_AAOmega         ,                              ,3,7200,4
EI0754  ,ATLAS3_J003335.9-431654C,00:33:35.91,-43:16:54.8,8.399614,-43.28188,0.52,0.79,0.017,1.04,1.479,0.2,0.021,0.2,0.021,0.2,0.021,0.208,0.021,0.208,0.021,0.208,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0754*SWIRE3_J003335.88-431654.8*m1*C0  ,-----------------------------------------------------,1,1,1,EI0754  ,SWIRE3_J003335.88-431654.8,242264,SWIRE3_J003335.88-431654.8,8.39952,-43.28191,0.00554,0.00634,23,361.31,2.45,407.68,2.4,0.72,CA0,1,310.04,2.79,340.11,2.72,0.5,CA0,1,318.7,6.61,311.65,7.8,0.06,CA0,0,1316.08,8.18,1506.32,11.19,0.12,CA0,1,1477.84,27.62,1360.14,36.4,0.82,CA0,0,21.455,0.003,20.183,0.002,19.386,0.001,20.052,19.147,18.509,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971170050,8.3994,-43.281859,20.901455,19.709581,19.163355,18.817312,0.0035,0.0011,0.001,0.001,2971170050,2971170050,S1017                         ,8.399500000000002,-43.28191111111111,0.1481,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0769  ,ATLAS3_J003339.3-435649C,00:33:39.37,-43:56:49.2,8.414025,-43.946997,0.81,1.26,0.018,1.05,1.468,0.129,0.02,0.129,0.02,0.129,0.02,0.134,0.021,0.134,0.021,0.134,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0769*SWIRE3_J003339.35-435649.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0769  ,SWIRE3_J003339.35-435649.6,218118,SWIRE3_J003339.35-435649.6,8.41397,-43.94712,0.00702,0.00702,22,286.72,2.36,334.39,2.35,0.6,CA3,1,253.47,2.52,290.39,2.65,0.28,CA3,1,160.77,6.28,175.4,8.33,0.29,CA0,0,308.82,6.24,316.86,8.57,0.24,CA3,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,21.18,0.004,19.826,0.003,19.067,0.002,20.314,19.082,18.318,0.04,0.04,0.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970698515,8.413906,-43.947128,20.648123,19.370214,18.893406,18.614758,0.0022,0.0007,0.0007,0.0006,2970698515,2970698515,S457                          ,8.413958333333333,-43.94713888888889,0.2971,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0771  ,ATLAS3_J003339.6-435535C,00:33:39.63,-43:55:35.9,8.41514,-43.926631,0.48,0.75,0.018,1.04,1.469,0.224,0.022,0.224,0.022,0.224,0.022,0.232,0.023,0.232,0.023,0.232,0.023,-999.0,-999.0,P,-0.586,0.97,ELAIS-S1,EI0771*SWIRE3_J003339.62-435536.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0771  ,SWIRE3_J003339.62-435536.6,217627,SWIRE3_J003339.62-435536.6,8.41511,-43.92685,0.0122,0.0116,22,163.72,1.37,205.96,1.5,0.19,CA0,1,100.45,1.32,124.5,1.64,0.07,CA2,0,87.16,4.32,90.21,6.04,0.0,CA0,0,48.71,4.08,38.74,3.71,0.39,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,24.831,0.066,23.016,0.036,21.861,0.013,24.618,22.225,21.127,0.39,0.12,0.2,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970700377,8.415022,-43.926881,24.168636,22.194395,20.900902,20.35939,0.0447,0.0072,0.0037,0.003,2970700377,2970700377,S475                          ,8.415125,-43.926880555555556,0.8093,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0773  ,ATLAS3_J003340.2-432541C,00:33:40.26,-43:25:41.9,8.417742,-43.428302,0.54,0.83,0.017,1.04,1.475,0.186,0.02,0.186,0.02,0.186,0.02,0.193,0.021,0.193,0.021,0.193,0.021,-999.0,-999.0,P,0.638,1.035,ELAIS-S1,EI0773*SWIRE3_J003340.23-432542.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0773  ,SWIRE3_J003340.23-432542.2,245156,SWIRE3_J003340.23-432542.2,8.41764,-43.42841,0.00925,0.00814,23,171.35,1.77,319.37,2.25,0.03,CA2,2,157.81,2.13,279.03,2.92,0.03,CA2,2,100.73,5.62,140.61,10.3,0.0,CA0,0,696.05,7.59,1103.07,13.39,0.02,CA0,2,2569.18,32.93,2730.65,49.96,0.41,CA0,0,20.824,0.002,19.909,0.002,19.384,0.001,19.496,18.68,18.241,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971152672,8.417774,-43.428234,20.588375,19.823586,19.471336,19.30307,0.0028,0.0012,0.0013,0.0015,2971152672,2971152672,SWIRE4 J003340.23-432542.2    ,8.417625,-43.42838888888888,0.2258,-9.999,-2.0,ATLAS               ,5                             ,-9,-9,2
EI0775  ,ATLAS3_J003340.8-442118C,00:33:40.82,-44:21:18.0,8.420069,-44.355003,0.37,0.58,0.02,1.03,1.476,0.336,0.027,0.336,0.027,0.336,0.027,0.348,0.028,0.348,0.028,0.348,0.028,-999.0,-999.0,P,-0.14,0.712,ELAIS-S1,EI0775*SWIRE3_J003340.77-442116.2*m1*C0  ,-----------------------------------------------------,1,1,1,EI0775  ,SWIRE3_J003340.77-442116.2,330849,SWIRE3_J003340.77-442116.2,8.41991,-44.35452,0.011,0.0116,32,166.69,1.85,266.81,2.36,0.04,CA3,2,125.89,1.9,197.4,2.91,0.05,CA3,2,84.24,5.72,119.3,7.91,0.57,CA0,0,115.29,5.75,123.62,7.79,0.53,CA0,0,636.73,31.18,938.75,40.82,0.43,CA2,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970663603,8.419836,-44.354509,22.199848,20.911049,20.369392,19.971155,0.0099,0.0038,0.0032,0.003,2970663603,2970663603,S134                          ,8.419916666666667,-44.354530555555556,0.5177,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
