ID_ATLAS,name_ATLAS,RA_ATLAS,Dec_ATLAS,RA_deg_ATLAS,Dec_deg_ATLAS,RA_err_ATLAS,Dec_err_ATLAS,rms,BWS,Obs_freq,Sp,Sp_err,S,S_err,Scom,Scom_err,Sp2,Sp2_err,S2,S2_err,S2com,S2com_err,Deconv,Deconv_err,class,Sindex,Sindex_err,field,xid_tag,xid_comment,xid_flag,ncomps,core,rhost,ihost,cntr_SWIRE,object_SWIRE,ra_SWIRE,dec_SWIRE,unc_ra_SWIRE,unc_dec_SWIRE,tile,flux_ap2_36,uncf_ap2_36,flux_kr_36,uncf_kr_36,stell_36,flgs_36,ext_fl_36,flux_ap2_45,uncf_ap2_45,flux_kr_45,uncf_kr_45,stell_45,flgs_45,ext_fl_45,flux_ap2_58,uncf_ap2_58,flux_kr_58,uncf_kr_58,stell_58,flgs_58,ext_fl_58,flux_ap2_80,uncf_ap2_80,flux_kr_80,uncf_kr_80,stell_80,flgs_80,ext_fl_80,flux_ap2_24,uncf_ap2_24,flux_kr_24,uncf_kr_24,stell_24,flgs_24,ext_fl_24,ap_m_b,msig_b,ap_m_v,msig_v,ap_m_r,msig_r,kr_m_b,kr_m_v,kr_m_r,stell_b,stell_v,stell_r,ap_m_u,msig_u,ap_m_g,msig_g,ap_m_i,msig_i,ap_m_z,msig_z,ID_phot,RA_phot,DEC_phot,MAG_APER_4_G,MAG_APER_4_R,MAG_APER_4_I,MAG_APER_4_Z,MAGERR_APER_4_G,MAGERR_APER_4_R,MAGERR_APER_4_I,MAGERR_APER_4_Z,COADD_OBJECT_ID,coadd_final,ID_GRC,RA_GRC,DEC_GRC,z,z_Err,flag,source,comments,totobs,totexp,jflag
EI0501  ,ATLAS3_J003239.3-430310C,00:32:39.36,-43:03:10.7,8.164003,-43.052984,0.17,0.26,0.021,1.04,1.478,2.506,0.13,2.506,0.13,2.506,0.13,2.523,0.132,2.523,0.132,2.523,0.132,-999.0,-999.0,P,-0.128,0.144,ELAIS-S1,EI0501*SWIRE3_J003239.38-430311.3*m1*C0  ,-----------------------------------------------------,4,1,1,EI0501  ,SWIRE3_J003239.38-430311.3,243981,SWIRE3_J003239.38-430311.3,8.16411,-43.05315,0.0119,0.0126,23,126.21,1.12,164.78,1.19,0.04,CA3,2,98.09,1.37,137.7,2.11,0.18,CA3,0,73.17,3.59,180.24,6.9,0.07,CA1,0,54.78,4.51,80.25,6.82,0.37,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,23.66,0.021,22.945,0.024,22.057,0.011,23.357,22.536,21.598,0.06,0.1,0.06,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971198349,8.164014,-43.053157,23.430586,22.476254,21.459568,20.835524,0.0287,0.011,0.0073,0.0058,2971198349,2971198349,SVA1_COADD-2971198349         ,8.164,-43.0531666666667,0.9198,-9.999,3.0,DES_AAOmega         ,acr 7 0.91980 1 {} | CLi 7 0.9,5,12000,2
EI0513  ,ATLAS3_J003242.1-432630C,00:32:42.13,-43:26:30.4,8.175538,-43.441791,0.48,0.75,0.016,1.04,1.475,0.206,0.02,0.206,0.02,0.206,0.02,0.214,0.021,0.214,0.021,0.214,0.021,-999.0,-999.0,P,0.265,0.973,ELAIS-S1,EI0513*SWIRE3_J003242.01-432630.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI0513  ,SWIRE3_J003242.01-432630.5,253176,SWIRE3_J003242.01-432630.5,8.17508,-43.44183,0.00691,0.00702,23,285.72,2.45,389.94,2.56,0.03,CA3,2,266.65,2.44,330.37,2.65,0.04,CA0,2,183.83,6.89,229.91,8.51,0.23,CA0,0,838.18,7.07,966.03,10.0,0.1,CA0,2,2150.97,25.5,2093.33,36.76,0.58,CA0,0,21.78,0.004,20.374,0.003,19.563,0.002,20.835,19.528,18.777,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971150645,8.174986,-43.441758,21.25748,19.958553,19.372356,19.03976,0.0047,0.0014,0.0013,0.0012,2971150645,2971150645,SWIRE4 J003242.01-432630.6    ,8.175041666666665,-43.44183333333333,0.223,-9.999,-2.0,ATLAS               ,5                             ,-9,-9,2
EI0517  ,ATLAS3_J003244.0-434612C,00:32:44.01,-43:46:12.6,8.183358,-43.770155,0.58,0.9,0.018,1.05,1.461,0.185,0.021,0.185,0.021,0.185,0.021,0.191,0.022,0.191,0.022,0.191,0.022,-999.0,-999.0,P,-0.113,1.087,ELAIS-S1,EI0517*SWIRE3_J003243.97-434612.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0517  ,SWIRE3_J003243.97-434612.3,260201,SWIRE3_J003243.97-434612.3,8.18325,-43.77009,0.00997,0.00724,23,134.7,1.7,165.11,1.8,0.06,CA3,2,147.49,2.01,179.59,2.4,0.13,CA2,0,139.94,6.13,150.7,8.46,0.03,CA0,0,470.94,6.7,460.7,9.64,0.93,CA0,0,1172.24,26.72,974.43,30.58,0.83,CA0,0,22.768,0.012,21.521,0.01,20.807,0.005,22.136,20.955,20.238,0.01,0.02,0.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971113431,8.18317,-43.770119,22.228228,20.998474,20.495655,20.075603,0.0106,0.0032,0.0033,0.0029,2971113431,2971113431,S599                          ,8.18325,-43.770088888888885,0.3532,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0518C1,ATLAS3_J003244.5-432446C,00:32:44.56,-43:24:46.6,8.18567,-43.412945,0.16,0.25,0.016,1.04,1.476,5.497,0.276,5.497,0.276,5.954,0.2840158446284291,5.495,0.278,5.495,0.278,5.952,0.2859597873827717,-999.0,-999.0,P,0.008,0.105,ELAIS-S1,EI0518C1*SWIRE3_J003244.58-432446.5*m2*C0,-----------------------------------------------------,2,2,1,EI0518C1,SWIRE3_J003244.58-432446.5,252137,SWIRE3_J003244.58-432446.5,8.18576,-43.41293,0.0105,0.0102,23,65.82,1.02,60.36,0.96,0.92,CA0,0,91.76,1.68,85.95,1.61,0.95,CA0,0,131.08,5.51,114.59,6.59,0.09,CA0,0,173.67,5.75,148.33,7.36,0.73,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,20.553,0.002,20.621,0.003,20.291,0.003,20.413,20.53,20.199,0.98,0.98,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971153475,8.18564,-43.412949,21.48134,21.381905,20.915066,20.9718,0.0056,0.0044,0.0048,0.0065,2971153475,2971153475,S915                          ,8.185708333333332,-43.41293055555556,1.9487,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0524  ,ATLAS3_J003245.5-440010C,00:32:45.55,-44:00:10.5,8.189792,-44.002914,0.8,1.24,0.018,1.04,1.464,0.13,0.02,0.13,0.02,0.13,0.02,0.134,0.02,0.134,0.02,0.134,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0524*SWIRE3_J003245.61-440010.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0524  ,SWIRE3_J003245.61-440010.6,329422,SWIRE3_J003245.61-440010.6,8.19006,-44.00296,0.00972,0.00965,32,110.51,1.23,119.35,1.28,0.35,CA0,0,124.16,1.85,133.83,2.08,0.27,CA0,0,117.83,5.15,126.18,6.96,0.01,CA0,0,260.68,6.24,287.96,9.71,0.32,CA0,0,902.21,33.42,556.75,28.6,0.66,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970693400,8.189994,-44.002933,21.218319,20.323,20.113634,19.75937,0.0044,0.0023,0.0026,0.0024,2970693400,2970693400,SVA1_COADD-2970693400         ,8.19,-44.0029444444444,0.37677,-9.999,4.0,DES_AAOmega         ,//                            ,9,21600,4
EI0525  ,ATLAS3_J003245.7-433251C,00:32:45.70,-43:32:51.1,8.190404,-43.547535,0.7,1.08,0.017,1.04,1.472,0.145,0.019,0.145,0.019,0.145,0.019,0.15,0.02,0.15,0.02,0.15,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0525*SWIRE3_J003245.70-433249.5*m1*C0  ,-----------------------------------------------------,1,1,1,EI0525  ,SWIRE3_J003245.70-433249.5,255114,SWIRE3_J003245.70-433249.5,8.19044,-43.5471,0.00828,0.00731,23,209.63,2.06,231.67,1.99,0.05,CA0,2,175.09,2.12,188.7,2.22,0.09,CA0,0,145.34,6.1,179.1,8.66,0.0,CA0,0,265.24,6.1,248.83,6.67,0.38,CA0,0,2025.94,31.71,1692.33,40.43,0.83,CA0,0,21.958,0.006,20.764,0.005,19.789,0.003,21.092,19.964,18.974,0.05,0.04,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971139009,8.190356,-43.547135,21.478918,20.032473,19.597239,19.284302,0.0053,0.0014,0.0015,0.0015,2971139009,2971139009,SVA1_COADD-2971139009         ,8.190375,-43.5471388888889,0.41981,-9.999,4.0,DES_AAOmega         ,//                            ,5,12000,4
EI0526  ,ATLAS3_J003245.7-435308C,00:32:45.74,-43:53:08.4,8.190582,-43.885668,0.66,1.02,0.018,1.05,1.462,0.16,0.02,0.16,0.02,0.16,0.02,0.165,0.021,0.165,0.021,0.165,0.021,-999.0,-999.0,P,0.304,1.225,ELAIS-S1,EI0526*SWIRE3_J003245.66-435308.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0526  ,SWIRE3_J003245.66-435308.6,223437,SWIRE3_J003245.66-435308.6,8.19029,-43.88573,0.00742,0.00688,22,155.71,1.56,157.91,1.49,0.94,CA0,-1,223.73,1.8,218.97,1.7,0.85,CA0,0,419.79,7.18,378.17,7.08,0.85,CA0,0,644.91,5.49,640.15,7.41,0.61,CA0,1,1974.8,27.1,1637.85,34.9,0.89,CA0,0,19.526,0.002,19.477,0.002,19.291,0.002,19.274,19.264,19.026,0.98,0.98,0.98,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971101035,8.190173,-43.885755,19.56308,19.502438,19.415817,19.208443,0.0009,0.0008,0.001,0.001,2971101035,2971101035,SVA1_COADD-2971101035         ,8.19016666666667,-43.88575,2.22167,-9.999,4.0,DES_AAOmega         ,//                            ,3,5400,4
EI0527  ,ATLAS3_J003245.8-440618C,00:32:45.80,-44:06:18.6,8.190827,-44.10517,0.97,1.5,0.018,1.04,1.466,0.106,0.019,0.106,0.019,0.106,0.019,0.11,0.02,0.11,0.02,0.11,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0527*SWIRE3_J003245.81-440619.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0527  ,SWIRE3_J003245.81-440619.0,331674,SWIRE3_J003245.81-440619.0,8.19091,-44.10528,0.0108,0.01,32,97.51,1.43,101.43,1.44,0.07,CA0,0,89.73,1.36,95.37,1.61,0.06,CA0,0,65.58,5.07,58.93,5.6,0.06,CA0,0,524.17,5.7,534.98,8.03,0.66,CA0,0,787.03,26.39,638.02,29.13,0.56,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970684066,8.190866,-44.105246,20.409975,19.917112,19.66532,19.576878,0.0025,0.0018,0.0019,0.0022,2970684066,2970684066,SVA1_COADD-2970684066         ,8.190875,-44.10525,0.20888,-9.999,4.0,DES_AAOmega         ,CLi 8 0.20888 4 {} | JAB 8 0.2,3,7200,4
EI0532  ,ATLAS3_J003246.0-425614C,00:32:46.09,-42:56:14.6,8.192059,-42.937399,1.08,1.66,0.032,1.05,1.455,0.172,0.035,0.172,0.035,0.172,0.035,0.177,0.035,0.177,0.035,0.177,0.035,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0532*SWIRE3_J003245.52-425610.6*m1*C0  ,-----------------------------------------------------,3,1,1,EI0532  ,SWIRE3_J003245.52-425610.6,240410,SWIRE3_J003245.52-425610.6,8.1897,-42.9363,0.00979,0.0109,23,126.81,1.43,149.9,1.44,0.03,CA0,2,122.59,1.32,148.8,1.55,0.03,CA2,0,76.7,4.69,79.4,5.68,0.0,CA0,0,256.32,4.32,314.89,7.12,0.02,CA0,0,754.57,32.03,764.0,41.26,0.06,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971210186,8.189599,-42.9363,21.38673,20.361414,19.9893,19.705185,0.0049,0.0019,0.002,0.0021,2971210186,2971210186,SVA1_COADD-2971210186         ,8.18958333333333,-42.9363055555555,0.35424,-9.999,4.0,DES_AAOmega         ,CLi 8 0.35424 4 {} | AKi 8 0.3,4,7200,4
EI0535  ,ATLAS3_J003246.5-431052C,00:32:46.57,-43:10:52.9,8.19403,-43.181359,0.94,1.45,0.018,1.04,1.482,0.108,0.019,0.108,0.019,0.108,0.019,0.113,0.02,0.113,0.02,0.113,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0535*SWIRE3_J003246.53-431052.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0535  ,SWIRE3_J003246.53-431052.1,246035,SWIRE3_J003246.53-431052.1,8.1939,-43.18116,0.00637,0.00731,23,247.0,2.22,268.97,2.1,0.59,CA0,1,206.28,2.27,217.96,2.25,0.16,CA0,1,149.5,6.22,197.75,9.72,0.15,CA0,0,782.51,7.54,839.13,9.83,0.41,CA0,1,1029.96,31.81,681.5,31.74,0.44,CA0,0,21.603,0.003,20.265,0.003,19.536,0.001,20.603,19.469,18.807,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971182340,8.19382,-43.181168,21.266867,19.898054,19.389456,19.06402,0.0148,0.002,0.0021,0.0028,2971182340,2971182340,0095-00125                    ,8.19391,-43.18116,0.59077984,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
EI0536  ,ATLAS3_J003246.8-434724C,00:32:46.81,-43:47:24.5,8.195025,-43.790143,0.78,1.2,0.018,1.05,1.462,0.137,0.02,0.137,0.02,0.137,0.02,0.141,0.021,0.141,0.021,0.141,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0536*SWIRE3_J003246.72-434724.3*m1*C0  ,-----------------------------------------------------,1,1,1,EI0536  ,SWIRE3_J003246.72-434724.3,260326,SWIRE3_J003246.72-434724.3,8.19469,-43.79009,0.00922,0.0107,23,197.97,1.99,270.93,2.31,0.11,CA0,1,163.54,2.08,209.56,2.65,0.06,CA0,2,132.38,5.98,158.62,8.5,0.0,CA0,0,100.7,5.81,131.2,8.03,0.21,CA2,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,22.372,0.009,20.937,0.006,19.817,0.003,21.6,20.15,18.984,0.17,0.09,0.07,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971111435,8.194594,-43.790074,21.794287,20.027006,19.46066,19.173218,0.0074,0.0015,0.0014,0.0013,2971111435,2971111435,SVA1_COADD-2971111435         ,8.19458333333333,-43.7900833333333,0.37127,-9.999,4.0,DES_AAOmega         ,//                            ,4,9600,4
EI0539  ,ATLAS3_J003247.3-440820C,00:32:47.39,-44:08:20.7,8.197467,-44.13909,1.0,1.54,0.018,1.04,1.466,0.107,0.02,0.107,0.02,0.107,0.02,0.11,0.021,0.11,0.021,0.11,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0539*SWIRE3_J003247.49-440822.7*m1*C0  ,-----------------------------------------------------,1,1,1,EI0539  ,SWIRE3_J003247.49-440822.7,332254,SWIRE3_J003247.49-440822.7,8.19788,-44.13964,0.00878,0.0103,32,155.23,1.46,182.13,1.52,0.03,CA2,2,146.51,1.66,170.67,1.82,0.04,CA0,0,96.6,4.64,100.47,6.71,0.01,CA0,0,288.89,5.19,323.71,8.49,0.16,CA0,0,606.91,32.03,373.91,26.74,0.5,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970680668,8.197791,-44.139576,22.102863,20.788092,20.32109,19.923677,0.0091,0.0034,0.0031,0.0028,2970680668,2970680668,SVA1_COADD-2970680668         ,8.19779166666667,-44.1395833333333,0.37667,-9.999,4.0,DES_AAOmega         ,CLi 8 0.37667 4 {} | JAB 8 0.3,3,7200,4
EI0540  ,ATLAS3_J003247.7-432114C,00:32:47.73,-43:21:14.9,8.198855,-43.354131,0.71,1.1,0.017,1.04,1.477,0.136,0.018,0.373,0.025,0.373,0.025,0.141,0.019,0.387,0.026,0.387,0.026,12.7,1.5,E,-999.0,-999.0,ELAIS-S1,EI0540*SWIRE3_J003248.49-432123.8*m1*C0  ,-----------------------------------------------------,4,1,1,EI0540  ,SWIRE3_J003248.49-432123.8,250288,SWIRE3_J003248.49-432123.8,8.20205,-43.35662,0.0094,0.00943,23,109.75,1.24,110.5,1.22,0.36,CA2,0,109.44,1.74,110.49,1.87,0.42,CA2,0,57.93,4.38,42.73,4.96,0.09,CA0,0,371.51,6.37,351.9,8.11,0.79,CA0,0,932.78,33.56,803.66,40.56,0.48,CA0,0,21.45,0.003,20.42,0.003,19.849,0.002,21.072,20.019,19.442,0.04,0.03,0.04,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971160660,8.201962,-43.35662,21.034184,20.19862,19.782661,19.61143,0.0039,0.0017,0.0017,0.0019,2971160660,2971160660,S959                          ,8.202041666666666,-43.35661944444445,0.2876,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0546  ,ATLAS3_J003249.1-430520C,00:32:49.18,-43:05:20.2,8.204902,-43.088943,1.07,1.65,0.02,1.04,1.479,0.11,0.022,0.11,0.022,0.11,0.022,0.114,0.023,0.114,0.023,0.114,0.023,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0546*SWIRE3_J003249.31-430520.6*m1*C0  ,-----------------------------------------------------,1,1,1,EI0546  ,SWIRE3_J003249.31-430520.6,243569,SWIRE3_J003249.31-430520.6,8.20547,-43.08906,0.00972,0.00878,23,122.21,1.29,129.31,1.31,0.44,CA2,1,119.83,1.81,117.08,1.94,0.75,CA0,0,79.26,4.93,107.36,7.5,0.01,CA0,0,554.35,6.92,519.49,8.36,0.87,CA0,0,739.5,26.06,558.15,29.09,0.47,CA0,0,22.49,0.007,21.175,0.005,20.422,0.003,21.751,20.47,19.766,0.02,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971194346,8.205389,-43.089097,22.02758,20.845324,20.303371,20.003298,0.0085,0.0028,0.0027,0.0027,2971194346,2971194346,0094-00485                    ,8.20546,-43.08907,0.22251546,-9.999,4.0,PRIMUS              ,-                             ,-9,-9,4
EI0550  ,ATLAS3_J003251.4-430534C,00:32:51.42,-43:05:34.7,8.214236,-43.092982,0.79,1.21,0.02,1.04,1.479,0.15,0.022,0.15,0.022,0.15,0.022,0.156,0.023,0.156,0.023,0.156,0.023,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0550*SWIRE3_J003251.40-430535.1*m1*C0  ,-----------------------------------------------------,1,1,1,EI0550  ,SWIRE3_J003251.40-430535.1,243401,SWIRE3_J003251.40-430535.1,8.21418,-43.0931,0.00878,0.00936,23,167.42,1.54,233.03,1.71,0.03,CA0,2,163.9,1.93,226.71,2.27,0.03,CA0,2,130.03,4.96,142.89,7.05,0.0,CA0,0,350.18,5.72,393.98,7.29,0.01,CA0,0,1134.72,26.38,811.16,29.48,0.32,CA0,0,21.647,0.004,20.637,0.003,19.868,0.002,20.606,19.608,18.905,0.03,0.03,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971194265,8.214173,-43.093233,21.452898,20.33266,19.926723,19.625626,0.0054,0.0019,0.002,0.002,2971194265,2971194265,SVA1_COADD-2971194265         ,8.21416666666667,-43.0932222222222,0.39468,-9.999,4.0,DES_AAOmega         ,//                            ,6,14400,4
EI0553  ,ATLAS3_J003251.9-432910C,00:32:51.95,-43:29:10.5,8.216438,-43.486247,0.2,0.31,0.017,1.03,1.475,0.838,0.046,0.838,0.046,0.838,0.046,0.869,0.048,0.869,0.048,0.869,0.048,-999.0,-999.0,P,-0.4,0.271,ELAIS-S1,EI0553*SWIRE3_J003251.92-432910.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI0553  ,SWIRE3_J003251.92-432910.4,252995,SWIRE3_J003251.92-432910.4,8.21635,-43.48624,0.00788,0.0095,23,215.91,2.1,300.69,2.37,0.05,CA2,2,180.03,2.21,242.87,2.72,0.31,CA2,1,152.56,7.19,157.06,8.58,0.07,CA2,0,175.42,5.87,191.79,8.39,0.75,CA0,0,-99.0,-99.0,-99.0,-99.0,-9.0,---,-99,21.364,0.004,20.077,0.003,19.299,0.002,20.748,19.407,18.608,0.06,0.05,0.03,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971145744,8.216407,-43.486307,20.80021,19.6137,19.155396,18.916433,0.0033,0.0013,0.0011,0.0011,2971145744,2971145744,SWIRE3 J003251.92-432910.4    ,8.216333333333333,-43.48622222222222,0.28767,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0555  ,ATLAS3_J003253.5-442543C,00:32:53.50,-44:25:43.1,8.222914,-44.428652,0.33,0.52,0.025,1.05,1.471,0.49,0.036,0.49,0.036,0.49,0.036,0.507,0.037,0.507,0.037,0.507,0.037,-999.0,-999.0,P,-0.402,0.608,ELAIS-S1,EI0555*SWIRE3_J003253.50-442542.9*m1*C0  ,-----------------------------------------------------,1,1,1,EI0555  ,SWIRE3_J003253.50-442542.9,338187,SWIRE3_J003253.50-442542.9,8.22293,-44.42859,0.0118,0.0111,32,192.85,1.6,257.64,1.82,0.07,CA3,2,152.07,1.69,201.15,2.24,0.09,CA3,2,79.37,4.7,103.49,6.82,0.11,CA0,0,78.8,4.66,97.25,7.3,0.01,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,---,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970656984,8.222869,-44.428569,21.304033,19.819927,19.330845,18.9966,0.0046,0.0015,0.0013,0.0012,2970656984,2970656984,S84                           ,8.222958333333333,-44.42858888888889,0.2767,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0557  ,ATLAS3_J003253.9-434441C,00:32:53.97,-43:44:41.7,8.224883,-43.744929,0.63,0.97,0.018,1.05,1.465,0.168,0.021,0.168,0.021,0.168,0.021,0.174,0.021,0.174,0.021,0.174,0.021,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0557*SWIRE3_J003254.01-434441.7*m1*C0  ,-----------------------------------------------------,1,1,1,EI0557  ,SWIRE3_J003254.01-434441.7,258467,SWIRE3_J003254.01-434441.7,8.22505,-43.74493,0.00911,0.00958,23,184.43,1.95,212.84,1.94,0.05,CA0,2,129.97,1.95,161.24,2.3,0.04,CA0,2,144.59,6.03,157.54,7.98,0.07,CA0,0,112.5,5.59,112.55,7.13,0.63,CA0,0,840.31,30.25,560.78,29.33,0.55,CA0,0,22.554,0.011,21.794,0.012,20.765,0.005,21.456,20.786,19.671,0.0,0.0,0.02,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971116384,8.22492,-43.744931,22.359816,21.067225,20.482052,20.116,0.0088,0.003,0.0027,0.0025,2971116384,2971116384,S619                          ,8.225041666666668,-43.74491944444445,0.5545,-9.999,-2.0,ATLAS               ,-                             ,-9,-9,2
EI0559  ,ATLAS3_J003254.5-442728C,00:32:54.59,-44:27:28.4,8.227456,-44.457887,0.43,0.66,0.025,1.05,1.468,0.368,0.033,0.368,0.033,0.368,0.033,0.381,0.034,0.381,0.034,0.381,0.034,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0559*SWIRE3_J003254.58-442728.0*m1*C0  ,-----------------------------------------------------,1,1,1,EI0559  ,SWIRE3_J003254.58-442728.0,338797,SWIRE3_J003254.58-442728.0,8.22743,-44.4578,0.00918,0.00976,32,379.14,2.01,819.01,2.74,0.03,EK2,2,310.48,2.01,666.83,3.13,0.03,EK3,2,206.53,4.86,423.09,11.22,0.0,CA0,0,566.23,5.13,1371.43,11.95,0.01,CA0,2,1274.44,30.23,1280.24,43.34,0.1,CA0,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2970654839,8.227398,-44.457793,20.655472,19.329779,18.841793,18.499336,0.0028,0.001,0.0009,0.0008,2970654839,2970654839,TGS890Z262                    ,8.227458333333333,-44.457972222222224,0.231683,-9.999,4.0,2dFGRS              ,-                             ,-9,-9,4
EI0565  ,ATLAS3_J003255.3-431411C,00:32:55.38,-43:14:11.7,8.230732,-43.23657,0.96,1.49,0.018,1.04,1.481,0.108,0.019,0.108,0.019,0.108,0.019,0.112,0.02,0.112,0.02,0.112,0.02,-999.0,-999.0,P,-999.0,-999.0,ELAIS-S1,EI0565*SWIRE3_J003255.46-431411.4*m1*C0  ,-----------------------------------------------------,1,1,1,EI0565  ,SWIRE3_J003255.46-431411.4,246231,SWIRE3_J003255.46-431411.4,8.2311,-43.23652,0.0102,0.00997,23,109.4,1.22,104.96,1.16,0.97,CA2,0,81.46,1.41,73.58,1.5,0.97,CA0,0,108.28,4.7,115.65,6.16,0.34,CA0,0,117.73,5.35,98.6,6.58,0.3,CA0,0,703.5,30.43,441.2,26.71,0.54,CA0,0,25.104,0.074,23.561,0.048,22.208,0.015,25.338,23.187,21.857,0.35,0.02,0.1,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,SVA1_COADD-2971174583,8.230999,-43.236553,24.316187,22.537434,21.745071,21.190502,0.0614,0.0116,0.0093,0.0079,2971174583,2971174583,SVA1_COADD-2971174583         ,8.231,-43.2365555555556,0.58664,-9.999,3.0,DES_AAOmega         ,acr 7 0.58664 1 {} | CLi 7 0.5,5,12000,2
